Numero_Linha_Original,Problema,Conteudo_Linha
251215,"Esperava 91 colunas, encontrou 94","['OS', '10241476/25', 'Pendente       ', '', 'VES-89', 'COOPERATIVA CENTRAL DE CREDITO POUPANCA E INVESTIMENTO ', 'SICREDI NE          ', '70119680000142', '000083259280000', 'Solicitação', 'Desativação', 'Não Utiliza mais o Serviço', 'MARIANA DE SOUZA SILVA', 'Não Utiliza mais o Serviço', 'Atendimento Centralizado', 'TOP1', '3960', '28/01/2025 15:06:33', '28/01/2025 15:06:33', '28/01/2025 15:06:33', '28/01/2025 15:06:33', '', '', '', '', 'OUT - Outros', 'F151593', '', '', '', '', '0', '072373', 'F238569', '', '', '', ' Cliente possui débitos: (Sim ', '0', '10241476/25', '83', '0', '0', 'DAVI 83 999046984 davi_araujo@sicredi.com.br', '', '', '', 'CNPJ', 'TGONZAG', 'Encaminhamento ', '', '48', '2', '3960', '165', '0', '0,00', '2025776428040', '', 'TAD', 'JPA', 'PB', 'JOAO PESSOA', '', 'F238569', 'Atendimento Centralizado', ' Cliente possui d', '202165491 ', ' 202165505 ', ' 202194569 ', ' 202165464', '', '0,00', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
251216,"Esperava 91 colunas, encontrou 94","['OS', '10241476/25', 'Pendente       ', '', 'VES-89', 'COOPERATIVA CENTRAL DE CREDITO POUPANCA E INVESTIMENTO ', 'SICREDI NE          ', '70119680000142', '000083259280000', 'Solicitação', 'Desativação', 'Não Utiliza mais o Serviço', 'NAIARA FONSECA MORAES', 'Não Utiliza mais o Serviço', 'EC RP', 'TOP1', '3960', '28/01/2025 15:06:33', '29/01/2025 07:31:57', '28/01/2025 15:06:33', '29/01/2025 07:31:44', '', '', '', '', 'OUT - Outros', 'F151593', '', '', '', '', '0', '072373', 'F238569', '', '', '', 'EC DESAT', '0', '10241476/25', '83', '0', '0', 'DAVI 83 999046984 davi_araujo@sicredi.com.br', '', '', '', 'CNPJ', 'TGONZAG', 'Encaminhamento ', '', '48', '2', '3960', '165', '0', '0,00', '2025776428040', '', 'TAD', 'JPA', 'PB', 'JOAO PESSOA', '', 'F238569', 'Atendimento Centralizado', ' Cliente possui d', '202165491 ', ' 202165505 ', ' 202194569 ', ' 202165464', '', '0,00', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
251217,"Esperava 91 colunas, encontrou 94","['OS', '10241476/25', 'Pendente       ', '', 'VES-89', 'COOPERATIVA CENTRAL DE CREDITO POUPANCA E INVESTIMENTO ', 'SICREDI NE          ', '70119680000142', '000083259280000', 'Solicitação', 'Desativação', 'Não Utiliza mais o Serviço', 'VITOR DOS SANTOS ROSA', 'Não Utiliza mais o Serviço', 'EC DESAT', 'TOP1', '3960', '28/01/2025 15:06:33', '31/01/2025 15:23:11', '29/01/2025 07:31:57', '31/01/2025 15:21:40', '', '', '', '', 'OUT - Outros', 'F151593', '', '', '', '', '0', '072373', 'F238569', '', '', '', 'Prezados, por gentileza inform', '0', '10241476/25', '83', '0', '0', 'DAVI 83 999046984 davi_araujo@sicredi.com.br', '', '', '', 'CNPJ', 'TGONZAG', 'Encaminhamento ', '', '48', '2', '3960', '165', '0', '0,00', '2025776428040', '', 'TAD', 'JPA', 'PB', 'JOAO PESSOA', '', 'F238569', 'Atendimento Centralizado', ' Cliente possui d', '202165491 ', ' 202165505 ', ' 202194569 ', ' 202165464', '', '0,00', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
251218,"Esperava 91 colunas, encontrou 94","['OS', '10241476/25', 'Pendente       ', '', 'VES-89', 'COOPERATIVA CENTRAL DE CREDITO POUPANCA E INVESTIMENTO ', 'SICREDI NE          ', '70119680000142', '000083259280000', 'Solicitação', 'Desativação', 'Não Utiliza mais o Serviço', 'ITP SISTEMA', 'Não Utiliza mais o Serviço', 'Vendas (GC)', 'TOP1', '3960', '28/01/2025 15:06:33', '31/01/2025 15:23:11', '31/01/2025 15:23:11', '31/01/2025 15:21:40', '', '', '', '', 'OUT - Outros', 'F151593', '', '', '', '', '0', '072373', 'F238569', '', '', '', 'Atribuição automática para FFA', '0', '10241476/25', '83', '0', '0', 'DAVI 83 999046984 davi_araujo@sicredi.com.br', '', '', '', 'CNPJ', 'TGONZAG', 'Atribuição     ', '', '48', '2', '3960', '165', '0', '0,00', '2025776428040', '', 'TAD', 'JPA', 'PB', 'JOAO PESSOA', '', 'F238569', 'Atendimento Centralizado', ' Cliente possui d', '202165491 ', ' 202165505 ', ' 202194569 ', ' 202165464', '', '0,00', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
251219,"Esperava 91 colunas, encontrou 94","['OS', '10241476/25', 'Pendente       ', '', 'VES-89', 'COOPERATIVA CENTRAL DE CREDITO POUPANCA E INVESTIMENTO ', 'SICREDI NE          ', '70119680000142', '000083259280000', 'Solicitação', 'Desativação', 'Não Utiliza mais o Serviço', 'ITP SISTEMA', 'Não Utiliza mais o Serviço', 'Vendas (GC)', 'TOP1', '3960', '28/01/2025 15:06:33', '05/02/2025 00:56:04', '31/01/2025 15:23:11', '31/01/2025 15:21:40', '', '', '', '', 'OUT - Outros', 'F151593', '', '', '', '', '0', '072373', 'F238569', '', '', '', 'Transferencia automatica para ', '0', '10241476/25', '83', '0', '0', 'DAVI 83 999046984 davi_araujo@sicredi.com.br', '', '', '', 'CNPJ', 'TGONZAG', 'Transfer¿ncia  ', '', '48', '2', '3960', '165', '0', '0,00', '2025776428040', '', 'TAD', 'JPA', 'PB', 'JOAO PESSOA', '', 'F238569', 'Atendimento Centralizado', ' Cliente possui d', '202165491 ', ' 202165505 ', ' 202194569 ', ' 202165464', '', '0,00', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
251220,"Esperava 91 colunas, encontrou 94","['OS', '10241476/25', 'Pendente       ', '', 'VES-89', 'COOPERATIVA CENTRAL DE CREDITO POUPANCA E INVESTIMENTO ', 'SICREDI NE          ', '70119680000142', '000083259280000', 'Solicitação', 'Desativação', 'Não Utiliza mais o Serviço', 'PATRICIA MARQUES DE F LOPES', 'Não Utiliza mais o Serviço', 'Vendas (GC)', 'TOP1', '3960', '28/01/2025 15:06:33', '19/03/2025 11:11:45', '05/02/2025 00:56:04', '19/03/2025 11:09:37', '', '', '', '', 'OUT - Outros', 'F151593', '', '', '', '', '0', '072373', 'F238569', '', '', '', 'Bom dia,  Conforme confirmação', '0', '10241476/25', '83', '0', '0', 'DAVI 83 999046984 davi_araujo@sicredi.com.br', '', '', '', 'CNPJ', 'TGONZAG', 'Encaminhamento ', '', '48', '2', '3960', '165', '0', '0,00', '2025776428040', '', 'TAD', 'JPA', 'PB', 'JOAO PESSOA', '', 'F238569', 'Atendimento Centralizado', ' Cliente possui d', '202165491 ', ' 202165505 ', ' 202194569 ', ' 202165464', '', '0,00', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
251221,"Esperava 91 colunas, encontrou 94","['OS', '10241476/25', 'Pendente       ', '', 'VES-89', 'COOPERATIVA CENTRAL DE CREDITO POUPANCA E INVESTIMENTO ', 'SICREDI NE          ', '70119680000142', '000083259280000', 'Solicitação', 'Desativação', 'Não Utiliza mais o Serviço', 'ITP SISTEMA', 'Não Utiliza mais o Serviço', 'EC DESAT', 'TOP1', '3960', '28/01/2025 15:06:33', '19/03/2025 11:11:46', '19/03/2025 11:11:45', '19/03/2025 11:09:37', '', '', '', '', 'OUT - Outros', 'F151593', '', '', '', '', '0', '072373', 'F238569', '', '', '', 'Atribuição automática para Z40', '0', '10241476/25', '83', '0', '0', 'DAVI 83 999046984 davi_araujo@sicredi.com.br', '', '', '', 'CNPJ', 'TGONZAG', 'Atribuição     ', '', '48', '2', '3960', '165', '0', '0,00', '2025776428040', '', 'TAD', 'JPA', 'PB', 'JOAO PESSOA', '', 'F238569', 'Atendimento Centralizado', ' Cliente possui d', '202165491 ', ' 202165505 ', ' 202194569 ', ' 202165464', '', '0,00', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
251222,"Esperava 91 colunas, encontrou 94","['OS', '10241476/25', 'Pendente       ', '', 'VES-89', 'COOPERATIVA CENTRAL DE CREDITO POUPANCA E INVESTIMENTO ', 'SICREDI NE          ', '70119680000142', '000083259280000', 'Solicitação', 'Desativação', 'Não Utiliza mais o Serviço', 'VITOR DOS SANTOS ROSA', 'Não Utiliza mais o Serviço', 'EC DESAT', 'TOP1', '3960', '28/01/2025 15:06:33', '25/03/2025 09:55:03', '19/03/2025 11:11:46', '19/03/2025 11:09:37', '', '', '', '', 'OUT - Outros', 'F151593', '', '', '', '', '0', '072373', 'F238569', '', '', '', 'Prezado GC foi realizado a fin', '0', '10241476/25', '83', '0', '0', 'DAVI 83 999046984 davi_araujo@sicredi.com.br', '', '', '', 'CNPJ', 'TGONZAG', 'Encaminhamento ', '', '48', '2', '3960', '165', '0', '0,00', '2025776428040', '', 'TAD', 'JPA', 'PB', 'JOAO PESSOA', '', 'F238569', 'Atendimento Centralizado', ' Cliente possui d', '202165491 ', ' 202165505 ', ' 202194569 ', ' 202165464', '', '0,00', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
251223,"Esperava 91 colunas, encontrou 94","['OS', '10241476/25', 'Pendente       ', '', 'VES-89', 'COOPERATIVA CENTRAL DE CREDITO POUPANCA E INVESTIMENTO ', 'SICREDI NE          ', '70119680000142', '000083259280000', 'Solicitação', 'Desativação', 'Não Utiliza mais o Serviço', 'VITOR DOS SANTOS ROSA', 'Não Utiliza mais o Serviço', 'OE Técnica Desativação', 'TOP1', '3960', '28/01/2025 15:06:33', '25/03/2025 09:55:09', '25/03/2025 09:55:03', '19/03/2025 11:09:37', '', '', '', '', 'OUT - Outros', 'F151593', '', '', '', '', '0', '072373', 'F238569', '', '', '', '', '0', '10241476/25', '83', '0', '0', 'DAVI 83 999046984 davi_araujo@sicredi.com.br', '', '', '', 'CNPJ', 'TGONZAG', 'Encaminhamento ', '', '48', '2', '3960', '165', '0', '0,00', '2025776428040', '', 'TAD', 'JPA', 'PB', 'JOAO PESSOA', '', 'F238569', 'Atendimento Centralizado', ' Cliente possui d', '202165491 ', ' 202165505 ', ' 202194569 ', ' 202165464', '', '0,00', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
251224,"Esperava 91 colunas, encontrou 94","['OS', '10241476/25', 'Pendente       ', '', 'VES-89', 'COOPERATIVA CENTRAL DE CREDITO POUPANCA E INVESTIMENTO ', 'SICREDI NE          ', '70119680000142', '000083259280000', 'Solicitação', 'Desativação', 'Não Utiliza mais o Serviço', 'ITP SISTEMA', 'Não Utiliza mais o Serviço', 'Vendas (GC)', 'TOP1', '3960', '28/01/2025 15:06:33', '25/03/2025 09:55:09', '25/03/2025 09:55:09', '19/03/2025 11:09:37', '', '', '', '', 'OUT - Outros', 'F151593', '', '', '', '', '0', '072373', 'F238569', '', '', '', 'Atribuição automática para F23', '0', '10241476/25', '83', '0', '0', 'DAVI 83 999046984 davi_araujo@sicredi.com.br', '', '', '', 'CNPJ', 'TGONZAG', 'Atribuição     ', '', '48', '2', '3960', '165', '0', '0,00', '2025776428040', '', 'TAD', 'JPA', 'PB', 'JOAO PESSOA', '', 'F238569', 'Atendimento Centralizado', ' Cliente possui d', '202165491 ', ' 202165505 ', ' 202194569 ', ' 202165464', '', '0,00', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
251225,"Esperava 91 colunas, encontrou 94","['OS', '10241476/25', 'Pendente       ', '', 'VES-89', 'COOPERATIVA CENTRAL DE CREDITO POUPANCA E INVESTIMENTO ', 'SICREDI NE          ', '70119680000142', '000083259280000', 'Solicitação', 'Desativação', 'Não Utiliza mais o Serviço', 'ANDREIA DE BARROS HUNGER', 'Não Utiliza mais o Serviço', 'Vendas (GC)', 'TOP1', '3960', '28/01/2025 15:06:33', '25/03/2025 19:37:55', '25/03/2025 09:55:09', '19/03/2025 11:09:37', '', '', '', '', 'OUT - Outros', 'F151593', '', '', '', '', '0', '072373', 'F238569', '', '', '', '', '0', '10241476/25', '83', '0', '0', 'DAVI 83 999046984 davi_araujo@sicredi.com.br', '', '', '', 'CNPJ', 'TGONZAG', 'Encaminhamento ', '', '48', '2', '3960', '165', '0', '0,00', '2025776428040', '', 'TAD', 'JPA', 'PB', 'JOAO PESSOA', '', 'F238569', 'Atendimento Centralizado', ' Cliente possui d', '202165491 ', ' 202165505 ', ' 202194569 ', ' 202165464', '', '0,00', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
251226,"Esperava 91 colunas, encontrou 94","['OS', '10241476/25', 'Pendente       ', '', 'VES-89', 'COOPERATIVA CENTRAL DE CREDITO POUPANCA E INVESTIMENTO ', 'SICREDI NE          ', '70119680000142', '000083259280000', 'Solicitação', 'Desativação', 'Não Utiliza mais o Serviço', 'GABRIELA CRISTINA DOS SANTOS GODOY', 'Não Utiliza mais o Serviço', 'Abertura de OS Siebel - Telco', 'TOP1', '3960', '28/01/2025 15:06:33', '26/03/2025 14:54:25', '25/03/2025 19:37:55', '26/03/2025 14:53:42', '', '', '', '', 'OUT - Outros', 'F151593', '', '', '', '', '0', '072373', 'F238569', '', '', '', 'Olá! Necessário anexar formulá', '0', '10241476/25', '83', '0', '0', 'DAVI 83 999046984 davi_araujo@sicredi.com.br', '', '', '', 'CNPJ', 'TGONZAG', 'Encaminhamento ', '', '48', '2', '3960', '165', '0', '0,00', '2025776428040', '', 'TAD', 'JPA', 'PB', 'JOAO PESSOA', '', 'F238569', 'Atendimento Centralizado', ' Cliente possui d', '202165491 ', ' 202165505 ', ' 202194569 ', ' 202165464', '', '0,00', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
251227,"Esperava 91 colunas, encontrou 94","['OS', '10241476/25', 'Pendente       ', '', 'VES-89', 'COOPERATIVA CENTRAL DE CREDITO POUPANCA E INVESTIMENTO ', 'SICREDI NE          ', '70119680000142', '000083259280000', 'Solicitação', 'Desativação', 'Não Utiliza mais o Serviço', 'ITP SISTEMA', 'Não Utiliza mais o Serviço', 'Vendas (GC)', 'TOP1', '3960', '28/01/2025 15:06:33', '26/03/2025 14:54:25', '26/03/2025 14:54:25', '26/03/2025 14:53:42', '', '', '', '', 'OUT - Outros', 'F151593', '', '', '', '', '0', '072373', 'F238569', '', '', '', 'Atribuição automática para F23', '0', '10241476/25', '83', '0', '0', 'DAVI 83 999046984 davi_araujo@sicredi.com.br', '', '', '', 'CNPJ', 'TGONZAG', 'Atribuição     ', '', '48', '2', '3960', '165', '0', '0,00', '2025776428040', '', 'TAD', 'JPA', 'PB', 'JOAO PESSOA', '', 'F238569', 'Atendimento Centralizado', ' Cliente possui d', '202165491 ', ' 202165505 ', ' 202194569 ', ' 202165464', '', '0,00', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
251228,"Esperava 91 colunas, encontrou 94","['OS', '10241476/25', 'Pendente       ', '', 'VES-89', 'COOPERATIVA CENTRAL DE CREDITO POUPANCA E INVESTIMENTO ', 'SICREDI NE          ', '70119680000142', '000083259280000', 'Solicitação', 'Desativação', 'Não Utiliza mais o Serviço', 'ANDREIA DE BARROS HUNGER', 'Não Utiliza mais o Serviço', 'Vendas (GC)', 'TOP1', '3960', '28/01/2025 15:06:33', '', '26/03/2025 14:54:25', '26/03/2025 14:53:42', '', '', '', '', 'OUT - Outros', 'F151593', '', '', '', '', '0', '072373', 'F238569', '', '', '', 'Atribuição automática para F23', '0', '10241476/25', '83', '0', '0', 'DAVI 83 999046984 davi_araujo@sicredi.com.br', '', '', '', 'CNPJ', 'TGONZAG', '', '', '48', '2', '3960', '165', '0', '0,00', '2025776428040', '', 'TAD', 'JPA', 'PB', 'JOAO PESSOA', '', 'F238569', 'Atendimento Centralizado', ' Cliente possui d', '202165491 ', ' 202165505 ', ' 202194569 ', ' 202165464', '', '0,00', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
357673,"Esperava 91 colunas, encontrou 93","['OI', '10282857/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948036141', '000000161115695', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'RODRIGO RODRIGUES FELIZARDO', 'Solicitação', 'Planejamento - Telco', 'TOP1', '2904', '14/03/2025 12:03:12', '14/03/2025 12:03:12', '14/03/2025 12:03:12', '14/03/2025 12:03:12', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'OS :  RITM0795473-59 Cliente :', '0', '10282857/25', '2', '0', '0', 'Rodrigo Rodrigues Felizardo 11 980569218 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2904', '121', '0', '0,00', '4700266201', '', 'TAD', 'LML', 'SC', 'LAURO MULLER', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' VTAL ', ' 4700266201', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357674,"Esperava 91 colunas, encontrou 93","['OI', '10282857/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948036141', '000000161115695', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'VANIA LEONOR PEREIRA PRADO', 'Solicitação', 'Validação Corporativo SP', 'TOP1', '2904', '14/03/2025 12:03:12', '17/03/2025 15:10:50', '14/03/2025 12:03:12', '17/03/2025 14:59:53', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Observações: OS : RITM0795473-', '0', '10282857/25', '2', '0', '0', 'Rodrigo Rodrigues Felizardo 11 980569218 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2904', '121', '0', '0,00', '4700266201', '', 'TAD', 'LML', 'SC', 'LAURO MULLER', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' VTAL ', ' 4700266201', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357675,"Esperava 91 colunas, encontrou 93","['OI', '10282857/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948036141', '000000161115695', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'RAFAEL DOS SANTOS PINTO', 'Solicitação', 'PVT STAR 21 (CS)', 'TOP1', '2904', '14/03/2025 12:03:12', '17/03/2025 15:40:58', '17/03/2025 15:10:50', '17/03/2025 15:40:41', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Cir: 2469058', '0', '10282857/25', '2', '0', '0', 'Rodrigo Rodrigues Felizardo 11 980569218 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2904', '121', '0', '0,00', '4700266201', '', 'TAD', 'LML', 'SC', 'LAURO MULLER', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' VTAL ', ' 4700266201', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357676,"Esperava 91 colunas, encontrou 93","['OI', '10282857/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948036141', '000000161115695', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Solicitação', 'PV Técnico EBT (CS)', 'TOP1', '2904', '14/03/2025 12:03:12', '17/03/2025 15:40:58', '17/03/2025 15:40:58', '17/03/2025 15:40:41', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para CHR', '0', '10282857/25', '2', '0', '0', 'Rodrigo Rodrigues Felizardo 11 980569218 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2904', '121', '0', '0,00', '4700266201', '', 'TAD', 'LML', 'SC', 'LAURO MULLER', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' VTAL ', ' 4700266201', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357677,"Esperava 91 colunas, encontrou 93","['OI', '10282857/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948036141', '000000161115695', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'FELIPE DE OLIVEIRA PAGNAN', 'Solicitação', 'PV Técnico EBT (CS)', 'TOP1', '2904', '14/03/2025 12:03:12', '21/03/2025 15:32:46', '17/03/2025 15:40:58', '17/03/2025 15:40:41', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Solicitação atribuída para o G', '0', '10282857/25', '2', '0', '0', 'Rodrigo Rodrigues Felizardo 11 980569218 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2904', '121', '0', '0,00', '4700266201', '', 'TAD', 'LML', 'SC', 'LAURO MULLER', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' VTAL ', ' 4700266201', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357678,"Esperava 91 colunas, encontrou 93","['OI', '10282857/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948036141', '000000161115695', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'FELIPE DE OLIVEIRA PAGNAN', 'Solicitação', 'PV Técnico EBT (CS)', 'TOP1', '2904', '14/03/2025 12:03:12', '21/03/2025 15:41:25', '21/03/2025 15:32:46', '21/03/2025 15:33:29', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Cancelamento Definitivo,  Soli', '0', '10282857/25', '2', '0', '0', 'Rodrigo Rodrigues Felizardo 11 980569218 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2904', '121', '0', '0,00', '4700266201', '', 'TAD', 'LML', 'SC', 'LAURO MULLER', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' VTAL ', ' 4700266201', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357679,"Esperava 91 colunas, encontrou 93","['OI', '10282857/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948036141', '000000161115695', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'FELIPE DE OLIVEIRA PAGNAN', 'Solicitação', 'Cancelamento Centralizado', 'TOP1', '2904', '14/03/2025 12:03:12', '21/03/2025 15:45:01', '21/03/2025 15:41:25', '21/03/2025 15:41:38', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Prezados EC,  Solicitação: Can', '0', '10282857/25', '2', '0', '0', 'Rodrigo Rodrigues Felizardo 11 980569218 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2904', '121', '0', '0,00', '4700266201', '', 'TAD', 'LML', 'SC', 'LAURO MULLER', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' VTAL ', ' 4700266201', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
